glid,fk_eto_mcat_id,glcat_mcat_name
68333333,121379,Round Straw Baler
68333333,43202,Rotavator
68333333,443975,Mahindra Rice Transplanter
68333333,143420,Planter Machine
68457847,193190,Plant Nursery
68457847,180411,Neem Tree
68457847,44183,Decorative Plant
68457847,113844,Teak Plants
68457847,122600,Ashoka Tree
68462115,218452,Invisible Grill
68462115,50063,Anti Bird Net
68462115,21819,Balcony Grill Design
68462115,87859,Bird Spike
68462115,172078,SS Balcony Grill
68534822,166035,Temple Architect
68534822,166036,Temple Construction Services
68534822,215888,Sandstone Wall Panels
68534822,222685,Sandstone Temple
68534822,1021,Stone Pillars
68887258,194880,Second Hand Gym Equipments
68887258,17108,Leg Curl Machine
68887258,126829,Multi Gym
68887258,73207,Exercise Machine
68887258,14572,Bicep Curl Machine
68896557,181498,Kyocera Multifunction Printer
68896557,41536,Xerox Machines
68896557,178728,Kyocera Photocopy Machine
68896557,178726,Canon Photocopy Machine
68896557,178733,Konica Minolta Photocopy Machine
68927840,43604,Architectural Services
68927840,173013,Building Plan Service
68927840,175957,Land Survey Consultancy Service
68927840,78452,Architectural Designing Services
68927840,170042,Civil Engineering Consultants
69134897,215888,Sandstone Wall Panels
69134897,74023,Sandstone Lamp
69134897,1021,Stone Pillars
69134897,165869,Stone Jali
69134897,145249,Gate Light
69335333,2900,Dewatering Pump
69335333,101119,Submersible Dewatering Pump
69335333,144664,Pump Rental Services
69335333,39233,Submersible Sewage Pumps
69335333,167553,Dewatering Service
69614725,56268,False Ceiling Services
69614725,179946,Gypsum False Ceiling
69614725,42495,False Ceiling
69614725,167910,False Ceiling Designing
69614725,164286,Gypsum Ceiling Work
69725064,141666,Ashwagandha Seeds
69725064,177237,Black Turmeric
69725064,223836,Akarkara Seeds
69725064,208178,Shatavari Plant
69725064,122601,Asparagus Seed
70110723,158612,Disulfiram Tablet
70110723,161340,Alcohol De Addiction Medicine
70110723,182338,Height Increaser Tablet
70110723,121266,Yellow Sapphire
70110723,8336,Ruby Gemstone
70436291,188738,Apple Plant
70436291,145991,Lemon Tree
70436291,118494,Dragon Fruit Plant
70436291,180420,Mango Plant
70436291,107897,Fruit Plants
70502749,184030,On Grid Solar Power Systems
70502749,172695,Solar Panel Installation
70502749,161312,Solar Rooftops
70502749,193593,TATA Solar Panels
70502749,135759,Solar Installation
70630692,215317,Ortho Nil Powder
70630692,655535,Tiger King Cream
70630692,147954,Respiratory Powder
70630692,299998,Ayurvedic Dr Biswas Health Capsule
70630692,206491,Gopal Herbal Fitness Supplements
70775443,445546,Matcha Tea
70775443,651249,Ramen Noodle
70775443,30957,Instant Noodle
70775443,139050,Green Tea Leaves Powder
70775443,74504,Paper Coffee Bag
70918009,68865,AAC Block
70918009,191470,Concrete Paver Block
70918009,33865,Paver Blocks
70918009,10230,Interlocking Pavers
70918009,651864,Zigzag Paver Block
71152986,192368,Palm Candy
71152986,146876,Organic Jaggery
71152986,7056,Sugar Candies
71152986,101985,Raw Sugar
71152986,102078,Gud Jaggery
71294130,132266,Commercial Reverse Osmosis System
71294130,181577,Kent RO Water Purifier
71294130,132268,Industrial Reverse Osmosis Plant
71294130,181262,Industrial RO System
71294130,20513,RO Membranes
72025800,186214,Makhana
72025800,444979,Gaming Chair
72025800,145359,Three Seater Waiting Chair
72025800,123824,Airport Waiting Chair
72025800,182031,Stainless Steel Waiting Chair
72249247,443739,Ajrakh Saree
72249247,4230,Bandhani Saree
72249247,177404,Bandhani Dress Material
72249247,177236,Bandhani Suit
72249247,178043,Bandhani Dupatta
72276328,158095,Electric Bike Batteries
72276328,122229,Electric Bicycle Kit
72276328,17193,Lithium Ion Battery
72276328,165696,Rechargeable Li-ion Battery
72276328,118962,EV Hub Motor and Kits
72371089,85928,MDF Box
72371089,73271,Metal Handbag
72371089,19432,Wooden Gift Box
72371089,19385,Wooden Bangle
72371089,41373,Wooden Photo Frames
72512912,35310,Plumbing Contractors
72512912,120929,Civil Contractors
72512912,33865,Paver Blocks
72512912,24934,Civil Construction
72512912,183524,Underground Water Tanks
72623388,181778,Kirloskar Diesel Generator
72623388,37848,Silent Diesel Generator
72623388,13467,Diesel Generator
72623388,184867,Mahindra Diesel Generator
72623388,12771,DG Sets
72698733,184226,Shatavari Root
72698733,44914,Bajra
72698733,4444,Black Mustard Seeds
72698733,96288,White Sesame Seed
72698733,208178,Shatavari Plant
72810751,36358,Restaurant Table & Chair
72810751,34116,Outdoor Chair
72810751,33795,Wicker Table & Chair Set
72810751,33794,Outdoor Umbrella
72810751,180547,Outdoor Sofa Set
72819262,43644,Gravel
72819262,9338,Silica Sand
72819262,34768,Pebble Stone
72819262,42923,River Sand
72819262,143574,Water Filtration Pebbles
73130284,6242,Fancy Sarees
73130284,178498,Gadwal Sarees
73130284,34858,Pure Silk Sarees
73130284,11835,Handloom Silk Sarees
73130284,189885,Pattu Saree
73266394,148266,Glass Powder
73266394,138194,Cullet Glass Scrap
73266394,84918,Scrap Glass
73266394,190415,Whiting Powder
73266394,43185,Silica Powder
73521768,161156,Box Culvert
73521768,139715,Precast U Drain
73521768,221075,Precast Concrete Machine
73521768,36374,Retaining Walls
73521768,84185,Column Mould
73648445,190910,Catering Counter
73648445,167123,SS Display Counter
73648445,28404,Food Display Cases
73648445,148667,Cake Display Counter
73648445,77790,Food Cart
73711006,29051,Fuel Cells
73711006,27725,Electrolysis Equipment
73711006,33958,Peristaltic Pumps
73711006,65137,Graphite Sheet
73711006,133895,Platinum Electrode
74449812,187315,TATA Ace
74449812,184901,TATA Truck
74449812,188262,TATA Bus
74449812,216712,TATA Tipper Trucks
74449812,187385,Used Trucks
74489650,78535,Men Tracksuit
74489650,156270,Printed Cotton Kurti
74489650,139661,Men Cotton Kurta
74489650,654280,Uniform Stitching Service
74489650,183310,Men Short Kurta
74584092,27331,Feed Supplement
74584092,181647,Animal Feed Supplement
74584092,140311,Mineral Mixture
74584092,188742,Cattle Feed Supplement
74584092,168682,Liquid Calcium
74736740,154572,Eucalyptus Clone Plants
74736740,186261,Eucalyptus Plant
74736740,183065,Papaya Plant
74736740,158687,Strawberry Plants
74736740,215803,Poplar Plant
74774309,179202,Marble Hanuman Statue
74774309,74617,Marble God Statue
74774309,180344,Marble Kali Mata Statue
74774309,179201,Marble Durga Statue
74774309,656192,Marble Guru Gorakhnath Statue
74796016,180202,Glutathione Injection
74796016,187526,Glutax Injection
74796016,25484,Cosmetic Fillers
74796016,192502,Skin Lightening Drugs
74796016,192717,L Carnitine Injection
74953714,186011,Muskmelon Seed
74953714,208734,Syngenta Insecticide
74953714,41063,Hybrid Watermelon Seeds
74953714,226825,UPL Herbicides
74953714,217721,UPL Insecticides
75118257,222642,Ahuja PA Amplifier
75118257,187156,Ahuja Outdoor Speaker
75118257,191849,Wall Mount Speaker
75118257,31928,Megaphone
75118257,208843,Trolley Speakers
75124956,41024,Wheat Seeds
75124956,4444,Black Mustard Seeds
75124956,223264,Moong Seeds
75124956,159654,Sorghum Sudan Grass Seed
